Dia,VentasN
2016-01-14,0.168949367
2016-01-14,0.042276108
2016-01-14,0.052730869
2016-01-14,0.326305529
2016-01-14,0.184029133
2016-01-14,0.266344621
2016-01-14,0.137209509
2016-01-14,0.141736602
2016-01-15,0.082562493
2016-01-15,0.089092738
2016-01-15,0.213778339
2016-01-15,0.263452366
2016-01-15,0.204288514
2016-01-15,0.258543273
2016-01-15,0.180971257
2016-01-15,0.141601693
2016-01-16,0.172830559
2016-01-16,0.114517988
2016-01-16,0.069747855
2016-01-16,0.214115543
2016-01-16,0.379677094
2016-01-16,0.179096554
2016-01-16,0.196522702
2016-01-16,0.211326358
2016-01-17,0.165896429
2016-01-17,0.05416855
2016-01-17,0.143872066
2016-01-17,0.15402041
2016-01-17,0.176753368
2016-01-17,0.136336154
2016-01-17,0.105038854
2016-01-17,0.038237833
2016-01-18,0.176049683
2016-01-18,0.115604215
2016-01-18,0.055821763
2016-01-18,0.243782976
2016-01-18,0.213591873
2016-01-18,0.081363216
2016-01-18,0.164627954
2016-01-18,0.339650276
2016-01-19,0.068128131
2016-01-19,0.125905518
2016-01-19,0.158386035
2016-01-19,0.049701062
2016-01-19,0.208574826
2016-01-19,0.27846335
2016-01-19,0.190406945
2016-01-19,0.164944168
2016-01-20,0.186866411
2016-01-20,0.219345483
2016-01-20,0.214757046
2016-01-20,0.147359786
2016-01-20,0.038942812
2016-01-20,0.261609237
2016-01-20,0.139873899
2016-01-20,0.042130465
2016-01-21,0.133524719
2016-01-21,0.206963205
2016-01-21,0.137964562
2016-01-21,0.203295354
2016-01-21,0.147116787
2016-01-21,0.311134971
2016-01-21,0.064495599
2016-01-21,0.095915878
2016-01-22,0.161262039
2016-01-22,0.056572926
2016-01-22,0.215232524
2016-01-22,0.159773334
2016-01-22,0.327818379
2016-01-22,0.245104483
2016-01-22,0.06110404
2016-01-22,0.189837522
2016-01-23,0.174852902
2016-01-23,0.145894418
2016-01-23,0.060609436
2016-01-23,0.188958987
2016-01-23,0.19126717
2016-01-23,0.262716351
2016-01-23,0.134223652
2016-01-23,0.159221189
2016-01-24,0.142990223
2016-01-24,0.07922587
2016-01-24,0.050412681
2016-01-24,0.149337149
2016-01-24,0.133197248
2016-01-24,0.160969936
2016-01-24,0.183228023
2016-01-24,0.135513408
2016-01-25,0.135512557
2016-01-25,0.012321374
2016-01-25,0.196606786
2016-01-25,0.134021372
2016-01-25,0.067543027
2016-01-25,0.218049712
2016-01-25,0.296363965
2016-01-25,0.145003506
2016-01-26,0.053288527
2016-01-26,0.152351286
2016-01-26,0.32522934
2016-01-26,0.153182634
2016-01-26,0.148593809
2016-01-26,0.207769016
2016-01-26,0.177453203
2016-01-26,0.065283243
2016-01-27,0.150542182
2016-01-27,0.188539017
2016-01-27,0.028349134
2016-01-27,0.111110062
2016-01-27,0.193733896
2016-01-27,0.320974063
2016-01-27,0.156398499
2016-01-27,0.068860469
2016-01-28,0.241953405
2016-01-28,0.161057048
2016-01-28,0.035076062
2016-01-28,0.167164934
2016-01-28,0.253226094
2016-01-28,0.076014669
2016-01-28,0.126375705
2016-01-28,0.267161283
2016-01-29,0.13613839
2016-01-29,0.268270881
2016-01-29,0.213846857
2016-01-29,0.226491522
2016-01-29,0.187054322
2016-01-29,0.320429783
2016-01-29,0.087822557
2016-01-29,0.095587656
2016-01-30,0.061024297
2016-01-30,0.082030748
2016-01-30,0.274720191
2016-01-30,0.152404004
2016-01-30,0.266255531
2016-01-30,0.190458926
2016-01-30,0.188933067
2016-01-30,0.20193593
2016-01-31,0.123515822
2016-01-31,0.050157139
2016-01-31,0.022631995
2016-01-31,0.13569761
2016-01-31,0.213810353
2016-01-31,0.109059714
2016-01-31,0.11695687
2016-01-31,0.195373676
2016-02-01,0.130484015
2016-02-01,0.066819995
2016-02-01,0.064939238
2016-02-01,0.209841238
2016-02-01,0.210966037
2016-02-01,0.163458924
2016-02-01,0.235704118
2016-02-01,0.415301432
2016-02-02,0.058751094
2016-02-02,0.052451679
2016-02-02,0.153888858
2016-02-02,0.14313332
2016-02-02,0.207933994
2016-02-02,0.391416216
2016-02-02,0.206994236
2016-02-02,0.182237398
2016-02-03,0.194675036
2016-02-03,0.150550974
2016-02-03,0.325605387
2016-02-03,0.20963661
2016-02-03,0.056493509
2016-02-03,0.068608311
2016-02-03,0.114286586
2016-02-03,0.227121484
2016-02-04,0.340166104
2016-02-04,0.207617228
2016-02-04,0.070211081
2016-02-04,0.174108753
2016-02-04,0.168879587
2016-02-04,0.08556024
2016-02-04,0.256014551
2016-02-04,0.168253153
2016-02-05,0.235923339
2016-02-05,0.180947211
2016-02-05,0.378730789
2016-02-05,0.240758785
2016-02-05,0.114709748
2016-02-05,0.233716752
2016-02-05,0.170869707
2016-02-05,0.136618162
2016-02-06,0.138426507
2016-02-06,0.186138766
2016-02-06,0.165063186
2016-02-06,0.285886582
2016-02-06,0.079439398
2016-02-06,0.132994793
2016-02-06,0.061793997
2016-02-06,0.113014126
2016-02-07,0.178892164
2016-02-07,0.138354184
2016-02-07,0.149185104
2016-02-07,0.194452554
2016-02-07,0.152268973
2016-02-07,0.061505181
2016-02-07,0.118358559
2016-02-07,0.046093712
2016-02-08,0.064530841
2016-02-08,0.213562844
2016-02-08,0.11846698
2016-02-08,0.141175567
2016-02-08,0.306305727
2016-02-08,0.058029353
2016-02-08,0.161766365
2016-02-08,0.167010242
2016-02-09,0.169864722
2016-02-09,0.035746901
2016-02-09,0.158870824
2016-02-09,0.045061508
2016-02-09,0.167462211
2016-02-09,0.083995383
2016-02-09,0.098246966
2016-02-09,0.116039796
2016-02-10,0.312117149
2016-02-10,0.161754725
2016-02-10,0.048993326
2016-02-10,0.163699479
2016-02-10,0.176296985
2016-02-10,0.145246112
2016-02-10,0.080689465
2016-02-10,0.185220895
2016-02-11,0.066197598
2016-02-11,0.129552454
2016-02-11,0.210703968
2016-02-11,0.257721662
2016-02-11,0.080473337
2016-02-11,0.171327769
2016-02-11,0.262447922
2016-02-11,0.151862957
2016-02-12,0.177553182
2016-02-12,0.178378063
2016-02-12,0.154406253
2016-02-12,0.076055094
2016-02-12,0.063716481
2016-02-12,0.152787823
2016-02-12,0.209668927
2016-02-12,0.334870511
2016-02-13,0.136105483
2016-02-13,0.189623762
2016-02-13,0.272754599
2016-02-13,0.132996621
2016-02-13,0.206101702
2016-02-13,0.048627013
2016-02-13,0.0697861
2016-02-13,0.196075678
2016-02-14,0.158337287
2016-02-14,0.124793061
2016-02-14,0.151196263
2016-02-14,0.172395622
2016-02-14,0.142581091
2016-02-14,0.114516784
2016-02-14,0.026159163
2016-02-14,0.028237033
2016-02-15,0.163394297
2016-02-15,0.347354306
2016-02-15,0.153578583
2016-02-15,0.051931778
2016-02-15,0.240542986
2016-02-15,0.147619075
2016-02-15,0.251321012
2016-02-15,0.056629296
2016-02-16,0.166874453
2016-02-16,0.177633363
2016-02-16,0.392039663
2016-02-16,0.125756019
2016-02-16,0.073817024
2016-02-16,0.074178957
2016-02-16,0.199164359
2016-02-16,0.131307314
2016-02-17,0.21997432
2016-02-17,0.13832313
2016-02-17,0.066608068
2016-02-17,0.11790857
2016-02-17,0.103318603
2016-02-17,0.176258402
2016-02-17,0.212382657
2016-02-17,0.041562017
2016-02-18,0.160010295
2016-02-18,0.171695523
2016-02-18,0.241802407
2016-02-18,0.252738255
2016-02-18,0.186150957
2016-02-18,0.06869255
2016-02-18,0.14423189
2016-02-18,0.073714632
2016-02-19,0.049911479
2016-02-19,0.203973197
2016-02-19,0.230385761
2016-02-19,0.13909611
2016-02-19,0.075535608
2016-02-19,0.139571142
2016-02-19,0.215482902
2016-02-20,0.340785841
2016-02-20,0.22038155
2016-02-20,0.091140899
2016-02-20,0.164837014
2016-02-20,0.210783048
2016-02-20,0.172799143
2016-02-20,0.161900754
2016-02-20,0.028469179
2016-02-21,0.16227165
2016-02-21,0.249575709
2016-02-21,0.183654757
2016-02-21,0.043448311
2016-02-21,0.190843274
2016-02-21,0.1720078
2016-02-21,0.07827329
2016-02-21,0.225498002
2016-02-22,0.281743872
2016-02-22,0.134871323
2016-02-22,0.147782512
2016-02-22,0.107869111
2016-02-22,0.056220736
2016-02-22,0.17580998
2016-02-22,0.080443805
2016-02-22,0.230073454
2016-02-23,0.052899199
2016-02-23,0.124418797
2016-02-23,0.076305937
2016-02-23,0.315956794
2016-02-23,0.184740849
2016-02-23,0.158915983
2016-02-23,0.192412469
2016-02-23,0.128350907
2016-02-24,0.055238309
2016-02-24,0.258834648
2016-02-24,0.12356025
2016-02-24,0.060262369
2016-02-24,0.140849499
2016-02-24,0.166524782
2016-02-24,0.2024847
2016-02-24,0.169083033
2016-02-25,0.20366789
2016-02-25,0.171831734
2016-02-25,0.065467724
2016-02-25,0.164765935
2016-02-25,0.272744703
2016-02-25,0.112824009
2016-02-25,0.225975787
2016-02-25,0.062563488
2016-02-26,0.173539133
2016-02-26,0.102328276
2016-02-26,0.308053607
2016-02-26,0.259236198
2016-02-26,0.180655158
2016-02-26,0.085311323
2016-02-26,0.21805136
2016-02-26,0.179801302
2016-02-27,0.182489585
2016-02-27,0.159782619
2016-02-27,0.058047283
2016-02-27,0.063487866
2016-02-27,0.159295178
2016-02-27,0.197074036
2016-02-27,0.183613211
2016-02-27,0.247639806
2016-02-28,0.028241572
2016-02-28,0.142875666
2016-02-28,0.132870393
2016-02-28,0.14136758
2016-02-28,0.171703151
2016-02-28,0.047778754
2016-02-28,0.136301119
2016-02-28,0.19648618
2016-02-29,0.143814151
2016-02-29,0.054968473
2016-02-29,0.175987155
2016-02-29,0.282823373
2016-02-29,0.183422394
2016-02-29,0.341357334
2016-02-29,0.104715428
2016-02-29,0.234261667
2016-03-01,0.170360272
2016-03-01,0.069706286
2016-03-01,0.411857626
2016-03-01,0.238641471
2016-03-01,0.180531151
2016-03-01,0.045152772
2016-03-01,0.148366212
2016-03-01,0.26266424
2016-03-02,0.209054309
2016-03-02,0.168320507
2016-03-02,0.150348926
2016-03-02,0.215835321
2016-03-02,0.333024908
2016-03-02,0.091935925
2016-03-02,0.131756376
2016-03-02,0.052697065
2016-03-03,0.176446504
2016-03-03,0.152309667
2016-03-03,0.221112442
2016-03-03,0.051471472
2016-03-03,0.248942436
2016-03-03,0.286658469
2016-03-03,0.053828664
2016-03-03,0.147911761
2016-03-04,0.086253612
2016-03-04,0.233214876
2016-03-04,0.189592856
2016-03-04,0.052791512
2016-03-04,0.227983889
2016-03-04,0.160147942
2016-03-04,0.198610455
2016-03-04,0.251869381
2016-03-05,0.272593789
2016-03-05,0.148532483
2016-03-05,0.185636015
2016-03-05,0.1656934
2016-03-05,0.18283293
2016-03-05,0.206311201
2016-03-05,0.062976792
2016-03-05,0.085353896
2016-03-06,0.171370309
2016-03-06,0.060291392
2016-03-06,0.140687127
2016-03-06,0.163255578
2016-03-06,0.230154823
2016-03-06,0.020698919
2016-03-06,0.129745717
2016-03-06,0.140855701
2016-03-07,0.195797399
2016-03-07,0.207146389
2016-03-07,0.154170845
2016-03-07,0.087606297
2016-03-07,0.033437184
2016-03-07,0.186270181
2016-03-07,0.116002212
2016-03-07,0.233452663
2016-03-08,0.199208085
2016-03-08,0.044278033
2016-03-08,0.209883142
2016-03-08,0.093406625
2016-03-08,0.146238848
2016-03-08,0.325661052
2016-03-08,0.164850007
2016-03-08,0.061271959
2016-03-09,0.117323845
2016-03-09,0.333532078
2016-03-09,0.062941485
2016-03-09,0.06672727
2016-03-09,0.150057505
2016-03-09,0.160717682
2016-03-09,0.136094153
2016-03-09,0.110125617
2016-03-10,0.167301131
2016-03-10,0.054036978
2016-03-10,0.192711868
2016-03-10,0.172207759
2016-03-10,0.169613906
2016-03-10,0.070739716
2016-03-10,0.130575912
2016-03-10,0.314301689
2016-03-11,0.313302194
2016-03-11,0.240758365
2016-03-11,0.237874302
2016-03-11,0.105670409
2016-03-11,0.256047235
2016-03-11,0.095546194
2016-03-11,0.163230276
2016-03-11,0.21408915
2016-03-12,0.220219785
2016-03-12,0.119009316
2016-03-12,0.106910579
2016-03-12,0.244591059
2016-03-12,0.213650464
2016-03-12,0.275770403
2016-03-12,0.218580122
2016-03-12,0.244032429
2016-03-13,0.074444611
2016-03-13,0.217590172
2016-03-13,0.201656805
2016-03-13,0.162181641
2016-03-13,0.14486097
2016-03-13,0.207567813
2016-03-13,0.097186001
2016-03-13,0.30068604
2016-03-14,0.177091892
2016-03-14,0.217680987
2016-03-14,0.156999661
2016-03-14,0.095668506
2016-03-14,0.039351779
2016-03-14,0.133346477
2016-03-14,0.367947868
2016-03-14,0.118446106
2016-03-15,0.154343939
2016-03-15,0.179807776
2016-03-15,0.160616552
2016-03-15,0.073328994
2016-03-15,0.018846167
2016-03-15,0.195561735
2016-03-15,0.174634977
2016-03-15,0.331154566
2016-03-16,0.241711129
2016-03-16,0.131630213
2016-03-16,0.062994446
2016-03-16,0.058597686
2016-03-16,0.184846997
2016-03-16,0.340523597
2016-03-16,0.249157653
2016-03-16,0.117063958
2016-03-17,0.158659796
2016-03-17,0.134570295
2016-03-17,0.236368676
2016-03-17,0.291617599
2016-03-17,0.089050198
2016-03-17,0.183865875
2016-03-17,0.088500457
2016-03-17,0.285130842
2016-03-18,0.078060081
2016-03-18,0.077305162
2016-03-18,0.21057729
2016-03-18,0.27293149
2016-03-18,0.12586683
2016-03-18,0.279287475
2016-03-18,0.152203866
2016-03-18,0.232500896
2016-03-19,0.223651356
2016-03-19,0.214901807
2016-03-19,0.09353427
2016-03-19,0.247810851
2016-03-19,0.179175707
2016-03-19,0.280659024
2016-03-19,0.22015948
2016-03-19,0.087970847
2016-03-20,0.136670714
2016-03-20,0.144952823
2016-03-20,0.248139553
2016-03-20,0.153321608
2016-03-20,0.045345197
2016-03-20,0.042750024
2016-03-20,0.145040222
2016-03-20,0.110219657
2016-03-21,0.125030781
2016-03-21,0.13329884
2016-03-21,0.096001236
2016-03-21,0.040406585
2016-03-21,0.179250311
2016-03-21,0.155952713
2016-03-21,0.229870027
2016-03-21,0.326206569
2016-03-22,0.142130595
2016-03-22,0.202416329
2016-03-22,0.317410268
2016-03-22,0.13754437
2016-03-22,0.079164715
2016-03-22,0.156560069
2016-03-22,0.123410445
2016-03-22,0.066611681
2016-03-23,0.192925147
2016-03-23,0.136436565
2016-03-23,0.118401904
2016-03-23,0.261187755
2016-03-23,0.116404719
2016-03-23,0.347372861
2016-03-23,0.227039465
2016-03-23,0.26219004
2016-03-24,0.290663873
2016-03-24,0.211359024
2016-03-24,0.201585416
2016-03-24,0.127974929
2016-03-24,0.232736918
2016-03-24,0.130763681
2016-03-24,0.272596502
2016-03-24,0.245132603
2016-03-25,0.188009025
2016-03-25,0.152032945
2016-03-25,0.064298656
2016-03-25,0.185194636
2016-03-25,0.107073507
2016-03-25,0.100220746
2016-03-25,0.133862295
2016-03-25,0.060921906
2016-03-26,0.21762897
2016-03-26,0.137460969
2016-03-26,0.188555687
2016-03-26,0.089816201
2016-03-26,0.135160704
2016-03-26,0.164157198
2016-03-26,0.077132381
2016-03-26,0.151558587
2016-03-27,0.12770347
2016-03-27,0.104159861
2016-03-27,0.054038743
2016-03-27,0.154664661
2016-03-27,0.131298567
2016-03-27,0.110374081
2016-03-27,0.199492088
2016-03-27,0.062479528
2016-03-28,0.11312173
2016-03-28,0.099139879
2016-03-28,0.204820783
2016-03-28,0.343316741
2016-03-28,0.194237403
2016-03-28,0.271244593
2016-03-28,0.159876919
2016-03-28,0.082846872
2016-03-29,0.070430169
2016-03-29,0.161551435
2016-03-29,0.321352584
2016-03-29,0.109871277
2016-03-29,0.079072462
2016-03-29,0.126961707
2016-03-29,0.215455202
2016-03-29,0.187918046
2016-03-30,0.116118745
2016-03-30,0.166949289
2016-03-30,0.278862901
2016-03-30,0.047893503
2016-03-30,0.201053246
2016-03-30,0.04471945
2016-03-30,0.211027293
2016-03-30,0.132524008
2016-03-31,0.264331179
2016-03-31,0.083382661
2016-03-31,0.184310196
2016-03-31,0.065626464
2016-03-31,0.319712323
2016-03-31,0.130170558
2016-03-31,0.225832187
2016-03-31,0.159323849
2016-04-01,0.094124061
2016-04-01,0.044133273
2016-04-01,0.161853706
2016-04-01,0.158714363
2016-04-01,0.256425965
2016-04-01,0.254270867
2016-04-01,0.259093654
2016-04-01,0.318749938
2016-04-02,0.192371458
2016-04-02,0.248763001
2016-04-02,0.092752719
2016-04-02,0.178304374
2016-04-02,0.194558424
2016-04-02,0.19190687
2016-04-02,0.068108712
2016-04-02,0.242097188
2016-04-03,0.024084009
2016-04-03,0.148440954
2016-04-03,0.155412483
2016-04-03,0.133527954
2016-04-03,0.142412964
2016-04-03,0.195800883
2016-04-03,0.052976529
2016-04-03,0.163705688
2016-04-04,0.15184446
2016-04-04,0.269722714
2016-04-04,0.188692879
2016-04-04,0.210108369
2016-04-04,0.278009523
2016-04-04,0.047506005
2016-04-04,0.146863755
2016-04-04,0.088668751
2016-04-05,0.195681096
2016-04-05,0.131885133
2016-04-05,0.154485167
2016-04-05,0.251113299
2016-04-05,0.076295571
2016-04-05,0.176823234
2016-04-05,0.204689918
2016-04-05,0.059049735
2016-04-06,0.211049316
2016-04-06,0.083944047
2016-04-06,0.288788582
2016-04-06,0.159992736
2016-04-06,0.15750747
2016-04-06,0.168197936
2016-04-06,0.234782867
2016-04-06,0.095669543
2016-04-07,0.049983001
2016-04-07,0.172358907
2016-04-07,0.232160554
2016-04-07,0.306409635
2016-04-07,0.219503866
2016-04-07,0.064886036
2016-04-07,0.194595167
2016-04-07,0.119798128
2016-04-08,0.072235256
2016-04-08,0.106463035
2016-04-08,0.320708108
2016-04-08,0.223688348
2016-04-08,0.248812623
2016-04-08,0.257522067
2016-04-08,0.12198415
2016-04-08,0.183586777
2016-04-09,0.051793197
2016-04-09,0.154478772
2016-04-09,0.118776095
2016-04-09,0.21718649
2016-04-09,0.237159949
2016-04-09,0.149942936
2016-04-09,0.237435832
2016-04-09,0.193293893
2016-04-10,0.177866904
2016-04-10,0.180535076
2016-04-10,0.071988747
2016-04-10,0.092024431
2016-04-10,0.139732571
2016-04-10,0.033488997
2016-04-10,0.137286929
2016-04-10,0.136022781
2016-04-11,0.27126835
2016-04-11,0.342883791
2016-04-11,0.188642775
2016-04-11,0.153599855
2016-04-11,0.064543555
2016-04-11,0.061144465
2016-04-11,0.174432975
2016-04-11,0.146165713
2016-04-12,0.214905195
2016-04-12,0.161023041
2016-04-12,0.159508822
2016-04-12,0.127929146
2016-04-12,0.210802704
2016-04-12,0.067484981
2016-04-12,0.252042286
2016-04-12,0.077893254
2016-04-13,0.123820836
2016-04-13,0.15838948
2016-04-13,0.304066758
2016-04-13,0.08040649
2016-04-13,0.168124449
2016-04-13,0.185480593
2016-04-13,0.023971025
2016-04-13,0.170665478
2016-04-14,0.143110952
2016-04-14,0.214743469
2016-04-14,0.080442443
2016-04-14,0.12581425
2016-04-14,0.080294543
2016-04-14,0.303026442
2016-04-14,0.207133376
2016-04-14,0.150927653
2016-04-15,0.074257734
2016-04-15,0.090341734
2016-04-15,0.246715195
2016-04-15,0.212865642
2016-04-15,0.245048292
2016-04-15,0.20798936
2016-04-15,0.215257589
2016-04-15,0.127965653
2016-04-16,0.057075008
2016-04-16,0.175792002
2016-04-16,0.194190835
2016-04-16,0.063136558
2016-04-16,0.196933115
2016-04-16,0.170883282
2016-04-16,0.159052112
2016-04-16,0.138983277
2016-04-17,0.178859789
2016-04-17,0.167579659
2016-04-17,0.18731878
2016-04-17,0.065986144
2016-04-17,0.192660817
2016-04-17,0.143790895
2016-04-17,0.189048084
2016-04-17,0.056941005
2016-04-18,0.124056873
2016-04-18,0.156515032
2016-04-18,0.038567956
2016-04-18,0.247237703
2016-04-18,0.161341309
2016-04-18,0.165004279
2016-04-18,0.076219904
2016-04-18,0.304129845
2016-04-19,0.152959677
2016-04-19,0.255933915
2016-04-19,0.070077367
2016-04-19,0.073273291
2016-04-19,0.248325103
2016-04-19,0.16873775
2016-04-19,0.124979884
2016-04-19,0.117513286
2016-04-21,0.231804195
2016-04-21,0.363417977
2016-04-21,0.185278287
2016-04-21,0.190358644
2016-04-21,0.06094309
2016-04-21,0.087702695
2016-04-21,0.256474396
2016-04-21,0.124778203
2016-04-22,0.170986015
2016-04-22,0.291224233
2016-04-22,0.134363789
2016-04-22,0.24671306
2016-04-22,0.178642445
2016-04-22,0.060917462
2016-04-22,0.214717005
2016-04-22,0.115611139
2016-04-23,0.115262224
2016-04-23,0.04938259
2016-04-23,0.17899607
2016-04-23,0.18112386
2016-04-23,0.186071213
2016-04-23,0.240499847
2016-04-23,0.195848133
2016-04-23,0.187193452
2016-04-24,0.169665601
2016-04-24,0.110969911
2016-04-24,0.188867661
2016-04-24,0.15042849
2016-04-24,0.198133345
2016-04-24,0.035697471
2016-04-24,0.153000919
2016-04-24,0.275226123
2016-04-25,0.175618771
2016-04-25,0.088848072
2016-04-25,0.058155577
2016-04-25,0.391912252
2016-04-25,0.170193066
2016-04-25,0.264708328
2016-04-25,0.250981487
2016-04-25,0.187989138
2016-04-26,0.062871753
2016-04-26,0.308845286
2016-04-26,0.159399607
2016-04-26,0.121636095
2016-04-26,0.051557505
2016-04-26,0.193542957
2016-04-26,0.239273709
2016-04-26,0.115234108
2016-04-27,0.061082554
2016-04-27,0.09241377
2016-04-27,0.2092666
2016-04-27,0.228998372
2016-04-27,0.267700221
2016-04-27,0.164997095
2016-04-27,0.287559022
2016-04-27,0.17923686
2016-04-28,0.247592078
2016-04-28,0.180722836
2016-04-28,0.051204448
2016-04-28,0.088265537
2016-04-28,0.177252372
2016-04-28,0.128666842
2016-04-28,0.296865008
2016-04-28,0.36244817
2016-04-29,0.107400067
2016-04-29,0.268575466
2016-04-29,0.099988578
2016-04-29,0.171859805
2016-04-29,0.368551523
2016-04-29,0.231162786
2016-04-29,0.292318429
2016-04-29,0.272877515
2016-04-30,0.204293238
2016-04-30,0.267751358
2016-04-30,0.250891399
2016-04-30,0.216183671
2016-04-30,0.1450244
2016-04-30,0.243589496
2016-04-30,0.323504963
2016-04-30,0.069129094
2016-05-01,0.200635753
2016-05-01,0.236069728
2016-05-01,0.167835839
2016-05-01,0.334710938
2016-05-01,0.222608945
2016-05-01,0.218156398
2016-05-01,0.097476232
2016-05-01,0.078953357
2016-05-02,0.331869551
2016-05-02,0.204259878
2016-05-02,0.069939508
2016-05-02,0.233910573
2016-05-02,0.177916927
2016-05-02,0.252643159
2016-05-02,0.10108134
2016-05-02,0.27136239
2016-05-03,0.090677566
2016-05-03,0.248174142
2016-05-03,0.097243434
2016-05-03,0.181355479
2016-05-03,0.147032443
2016-05-03,0.353760725
2016-05-03,0.166149358
2016-05-03,0.264046631
2016-05-04,0.121213001
2016-05-04,0.164444359
2016-05-04,0.218009356
2016-05-04,0.223905249
2016-05-04,0.296187074
2016-05-04,0.310186991
2016-05-04,0.048922712
2016-05-04,0.116571024
2016-05-05,0.18289442
2016-05-05,0.366114635
2016-05-05,0.081213908
2016-05-05,0.204211284
2016-05-05,0.204505004
2016-05-05,0.27223687
2016-05-05,0.122764017
2016-05-05,0.107147151
2016-05-06,0.314523112
2016-05-06,0.290976134
2016-05-06,0.100103327
2016-05-06,0.191168827
2016-05-06,0.08744978
2016-05-06,0.230156537
2016-05-06,0.141946623
2016-05-06,0.199694902
2016-05-07,0.169077483
2016-05-07,0.212917439
2016-05-07,0.076446537
2016-05-07,0.146995899
2016-05-07,0.250182635
2016-05-07,0.177135714
2016-05-07,0.273296405
2016-05-07,0.244495963
2016-05-08,0.183806939
2016-05-08,0.128526744
2016-05-08,0.140368834
2016-05-08,0.09107767
2016-05-08,0.062991798
2016-05-08,0.139260096
2016-05-08,0.133624257
2016-05-08,0.131643594
2016-05-09,0.165258713
2016-05-09,0.214851368
2016-05-09,0.170590456
2016-05-09,0.274839489
2016-05-09,0.325683318
2016-05-09,0.134766679
2016-05-09,0.097920908
2016-05-09,0.042776589
2016-05-10,0.200729934
2016-05-10,0.160586291
2016-05-10,0.101896939
2016-05-10,0.255304252
2016-05-10,0.205957944
2016-05-10,0.117377958
2016-05-10,0.072241663
2016-05-10,0.215929361
2016-05-11,0.059202439
2016-05-11,0.299578925
2016-05-11,0.076288316
2016-05-11,0.101976357
2016-05-11,0.244893363
2016-05-11,0.172766244
2016-05-11,0.207033191
2016-05-11,0.186753518
2016-05-12,0.126028258
2016-05-12,0.305678568
2016-05-12,0.22715277
2016-05-12,0.080559898
2016-05-12,0.043182623
2016-05-12,0.149067555
2016-05-12,0.240478922
2016-05-12,0.158524765
2016-05-13,0.191196573
2016-05-13,0.385166896
2016-05-13,0.088750257
2016-05-13,0.197367448
2016-05-13,0.313492244
2016-05-13,0.133371855
2016-05-13,0.245869345
2016-05-13,0.108325697
2016-05-14,0.206366114
2016-05-14,0.21616346
2016-05-14,0.177857234
2016-05-14,0.285423944
2016-05-14,0.190221
2016-05-14,0.183257936
2016-05-14,0.056558803
2016-05-14,0.147860374
2016-05-15,0.217621548
2016-05-15,0.205106292
2016-05-15,0.16106403
2016-05-15,0.106101282
2016-05-15,0.205018692
2016-05-15,0.104159531
