Dia,VentasN
2016-01-25,"0,533092938"
2016-01-25,"0,296363965"
2016-01-25,"0,636903991"
2016-01-25,"0,145003506"
2016-01-26,"0,053288527"
2016-01-26,"0,688444172"
2016-01-26,"0,152351286"
2016-01-26,"0,32522934"
2016-01-26,"0,566392218"
2016-01-26,"0,153182634"
2016-01-26,"0,50016145"
2016-01-26,"0,508207127"
2016-01-26,"0,148593809"
2016-01-26,"0,688366775"
2016-01-26,"0,577494848"
2016-01-26,"0,207769016"
2016-01-26,"0,177453203"
2016-01-26,"0,631825617"
2016-01-26,"0,583143718"
2016-01-26,"0,065283243"
2016-01-27,"0,150542182"
2016-01-27,"0,682320508"
2016-01-27,"0,188539017"
2016-01-27,"0,632837895"
2016-01-27,"0,028349134"
2016-01-27,"0,712103376"
2016-01-27,"0,111110062"
2016-01-27,"0,622167818"
2016-01-27,"0,193733896"
2016-01-27,"0,320974063"
2016-01-27,"0,156398499"
2016-01-27,"0,068860469"
2016-01-27,"0,606996853"
2016-01-27,"0,536839253"
2016-01-27,"0,573602686"
2016-01-27,"0,579835731"
2016-01-28,"0,241953405"
2016-01-28,"0,740652096"
2016-01-28,"0,690968757"
2016-01-28,"0,161057048"
2016-01-28,"0,606387789"
2016-01-28,"0,035076062"
2016-01-28,"0,167164934"
2016-01-28,"0,392793368"
2016-01-28,"0,77275616"
2016-01-28,"0,253226094"
2016-01-28,"0,666717796"
2016-01-28,"0,076014669"
2016-01-28,"0,581899107"
2016-01-28,"0,660320618"
2016-01-28,"0,126375705"
2016-01-28,"0,267161283"
2016-01-29,"0,13613839"
2016-01-29,"0,880367448"
2016-01-29,"0,667560704"
2016-01-29,"0,807853435"
2016-01-29,"0,268270881"
2016-01-29,"0,777472137"
2016-01-29,"0,213846857"
2016-01-29,"0,226491522"
2016-01-29,"0,187054322"
2016-01-29,"0,565541303"
2016-01-29,"0,66067419"
2016-01-29,"0,320429783"
2016-01-29,"0,087822557"
2016-01-29,"0,709399214"
2016-01-29,"0,737123062"
2016-01-29,"0,095587656"
2016-01-30,"0,551541295"
2016-01-30,"0,296340555"
2016-01-30,"0,061024297"
2016-01-30,"0,48866958"
2016-01-30,"0,082030748"
2016-01-30,"0,603122433"
2016-01-30,"0,274720191"
2016-01-30,"0,504396423"
2016-01-30,"0,46321254"
2016-01-30,"0,152404004"
2016-01-30,"0,513958484"
2016-01-30,"0,266255531"
2016-01-30,"0,541364775"
2016-01-30,"0,190458926"
2016-01-30,"0,188933067"
2016-01-30,"0,20193593"
2016-01-31,"0,502622919"
2016-01-31,"0,123515822"
2016-01-31,"0,050157139"
2016-01-31,"0,374329877"
2016-01-31,"0,386906228"
2016-01-31,"0,022631995"
2016-01-31,"0,13569761"
2016-01-31,"0,402322837"
2016-01-31,"0,213810353"
2016-01-31,"0,386271181"
2016-01-31,"0,109059714"
2016-01-31,"0,361848527"
2016-01-31,"0,11695687"
2016-01-31,"0,131868444"
2016-01-31,"0,195373676"
2016-01-31,"0,422791045"
2016-02-01,"0,552773251"
2016-02-01,"0,130484015"
2016-02-01,"0,585668192"
2016-02-01,"0,066819995"
2016-02-01,"0,064939238"
2016-02-01,"0,726817094"
2016-02-01,"0,209841238"
2016-02-01,"0,210966037"
2016-02-01,"0,637941616"
2016-02-01,"0,680641991"
2016-02-01,"0,163458924"
2016-02-01,"0,759127038"
2016-02-01,"0,740669113"
2016-02-01,"0,235704118"
2016-02-01,"0,415301432"
2016-02-01,"0,67971742"
2016-02-02,"0,058751094"
2016-02-02,"0,052451679"
2016-02-02,"0,671676926"
2016-02-02,"0,674320191"
2016-02-02,"0,615752446"
2016-02-02,"0,153888858"
2016-02-02,"0,603121485"
2016-02-02,"0,850358461"
2016-02-02,"0,605018773"
2016-02-02,"0,14313332"
2016-02-02,"0,207933994"
2016-02-02,"0,391416216"
2016-02-02,"0,828225609"
2016-02-02,"0,206994236"
2016-02-02,"0,634142529"
2016-02-02,"0,182237398"
2016-02-03,"0,751324833"
2016-02-03,"0,622440632"
2016-02-03,"0,194675036"
2016-02-03,"0,607144318"
2016-02-03,"0,150550974"
2016-02-03,"0,635876653"
2016-02-03,"0,658668643"
2016-02-03,"0,325605387"
2016-02-03,"0,20963661"
2016-02-03,"0,056493509"
2016-02-03,"0,068608311"
2016-02-03,"0,634805396"
2016-02-03,"0,114286586"
2016-02-03,"0,795988953"
2016-02-03,"0,615506847"
2016-02-03,"0,227121484"
2016-02-04,"0,825507461"
2016-02-04,"0,724623996"
2016-02-04,"0,785077585"
2016-02-04,"0,340166104"
2016-02-04,"0,207617228"
2016-02-04,"0,818735708"
2016-02-04,"0,688285438"
2016-02-04,"0,070211081"
2016-02-04,"0,174108753"
2016-02-04,"0,748913373"
2016-02-04,"0,168879587"
2016-02-04,"0,671432859"
2016-02-04,"0,08556024"
2016-02-04,"0,256014551"
2016-02-04,"0,168253153"
2016-02-04,"0,488460916"
2016-02-05,"0,824749843"
2016-02-05,"0,235923339"
2016-02-05,"0,180947211"
2016-02-05,"0,763373198"
2016-02-05,"0,378730789"
2016-02-05,"0,889743082"
2016-02-05,"0,784859881"
2016-02-05,"0,679492397"
2016-02-05,"0,240758785"
2016-02-05,"0,114709748"
2016-02-05,"0,233716752"
2016-02-05,"0,953398798"
2016-02-05,"0,170869707"
2016-02-05,"0,136618162"
2016-02-05,"0,566643723"
2016-02-05,"0,684554528"
2016-02-06,"0,516150006"
2016-02-06,"0,138426507"
2016-02-06,"0,566780028"
2016-02-06,"0,600444826"
2016-02-06,"0,186138766"
2016-02-06,"0,165063186"
2016-02-06,"0,285886582"
2016-02-06,"0,303554724"
2016-02-06,"0,46991247"
2016-02-06,"0,079439398"
2016-02-06,"0,48943351"
2016-02-06,"0,132994793"
2016-02-06,"0,485393306"
2016-02-06,"0,061793997"
2016-02-06,"0,361742608"
2016-02-06,"0,113014126"
2016-02-07,"0,384878392"
2016-02-07,"0,178892164"
2016-02-07,"0,138354184"
2016-02-07,"0,303927751"
2016-02-07,"0,149185104"
2016-02-07,"0,371274936"
2016-02-07,"0,481025328"
2016-02-07,"0,206022653"
2016-02-07,"0,194452554"
2016-02-07,"0,367542132"
2016-02-07,"0,310659364"
2016-02-07,"0,408269965"
2016-02-07,"0,152268973"
2016-02-07,"0,061505181"
2016-02-07,"0,118358559"
2016-02-07,"0,046093712"
2016-02-08,"0,615941158"
2016-02-08,"0,064530841"
2016-02-08,"0,588737353"
2016-02-08,"0,698705898"
2016-02-08,"0,213562844"
2016-02-08,"0,583066818"
2016-02-08,"0,11846698"
2016-02-08,"0,456616004"
2016-02-08,"0,141175567"
2016-02-08,"0,671601469"
2016-02-08,"0,783446016"
2016-02-08,"0,306305727"
2016-02-08,"0,058029353"
2016-02-08,"0,161766365"
2016-02-08,"0,713382729"
2016-02-08,"0,167010242"
2016-02-09,"0,485303213"
2016-02-09,"0,169864722"
2016-02-09,"0,035746901"
2016-02-09,"0,559084439"
2016-02-09,"0,158870824"
2016-02-09,"0,248830136"
2016-02-09,"0,516399101"
2016-02-09,"0,045061508"
2016-02-09,"0,167462211"
2016-02-09,"0,538211857"
2016-02-09,"0,083995383"
2016-02-09,"0,347855884"
2016-02-09,"0,427816918"
2016-02-09,"0,098246966"
2016-02-09,"0,116039796"
2016-02-09,"0,508406378"
2016-02-10,"0,312117149"
2016-02-10,"0,611076338"
2016-02-10,"0,697116299"
2016-02-10,"0,161754725"
2016-02-10,"0,048993326"
2016-02-10,"0,163699479"
2016-02-10,"0,653050475"
2016-02-10,"0,176296985"
2016-02-10,"0,709254577"
2016-02-10,"0,145246112"
2016-02-10,"0,742219104"
2016-02-10,"0,649431769"
2016-02-10,"0,080689465"
2016-02-10,"0,481895299"
2016-02-10,"0,185220895"
2016-02-10,"0,704209026"
2016-02-11,"0,789526506"
2016-02-11,"0,641212006"
2016-02-11,"0,066197598"
2016-02-11,"0,520322824"
2016-02-11,"0,129552454"
2016-02-11,"0,210703968"
2016-02-11,"0,692061214"
2016-02-11,"0,257721662"
2016-02-11,"0,800048505"
2016-02-11,"0,080473337"
2016-02-11,"0,171327769"
2016-02-11,"0,62019002"
2016-02-11,"0,262447922"
2016-02-11,"0,632546932"
2016-02-11,"0,578036473"
2016-02-11,"0,151862957"
2016-02-12,"0,530782115"
2016-02-12,"0,745008464"
2016-02-12,"0,177553182"
2016-02-12,"0,178378063"
2016-02-12,"0,712538274"
2016-02-12,"0,154406253"
2016-02-12,"0,637425803"
2016-02-12,"0,076055094"
2016-02-12,"0,617721934"
2016-02-12,"0,769172716"
2016-02-12,"0,063716481"
2016-02-12,"0,152787823"
2016-02-12,"0,209668927"
2016-02-12,"0,604066264"
2016-02-12,"0,785501214"
2016-02-12,"0,334870511"
2016-02-13,"0,136105483"
2016-02-13,"0,48126215"
2016-02-13,"0,189623762"
2016-02-13,"0,272754599"
2016-02-13,"0,461615297"
2016-02-13,"0,132996621"
2016-02-13,"0,607848223"
2016-02-13,"0,480577877"
2016-02-13,"0,510407899"
2016-02-13,"0,206101702"
2016-02-13,"0,23409992"
2016-02-13,"0,048627013"
2016-02-13,"0,462145495"
2016-02-13,"0,549972903"
2016-02-13,"0,0697861"
2016-02-13,"0,196075678"
2016-02-14,"0,403765017"
2016-02-14,"0,369322538"
2016-02-14,"0,158337287"
2016-02-14,"0,124793061"
2016-02-14,"0,151196263"
2016-02-14,"0,445463633"
2016-02-14,"0,43499581"
2016-02-14,"0,172395622"
2016-02-14,"0,142581091"
2016-02-14,"0,394988171"
2016-02-14,"0,489149044"
2016-02-14,"0,114516784"
2016-02-14,"0,431766638"
2016-02-14,"0,026159163"
2016-02-14,"0,028237033"
2016-02-14,"0,197892259"
2016-02-15,"0,163394297"
2016-02-15,"0,641517453"
2016-02-15,"0,659318067"
2016-02-15,"0,347354306"
2016-02-15,"0,687790292"
2016-02-15,"0,153578583"
2016-02-15,"0,549115615"
2016-02-15,"0,051931778"
2016-02-15,"0,694830496"
2016-02-15,"0,912855332"
2016-02-15,"0,240542986"
2016-02-15,"0,147619075"
2016-02-15,"0,70685897"
2016-02-15,"0,251321012"
2016-02-15,"0,056629296"
2016-02-15,"0,586457811"
2016-02-16,"0,666379268"
2016-02-16,"0,166874453"
2016-02-16,"0,656776769"
2016-02-16,"0,177633363"
2016-02-16,"0,584323575"
2016-02-16,"0,392039663"
2016-02-16,"0,635452485"
2016-02-16,"0,125756019"
2016-02-16,"0,073817024"
2016-02-16,"0,074178957"
2016-02-16,"0,685038148"
2016-02-16,"0,199164359"
2016-02-16,"0,509166121"
2016-02-16,"0,131307314"
2016-02-16,"0,709640429"
2016-02-16,"0,543878443"
2016-02-17,"0,21997432"
2016-02-17,"0,640956052"
2016-02-17,"0,13832313"
2016-02-17,"0,64501948"
2016-02-17,"0,453859716"
2016-02-17,"0,066608068"
2016-02-17,"0,11790857"
2016-02-17,"0,593117581"
2016-02-17,"0,666269591"
2016-02-17,"0,103318603"
2016-02-17,"0,554046952"
2016-02-17,"0,176258402"
2016-02-17,"0,659519308"
2016-02-17,"0,212382657"
2016-02-17,"0,7466201"
2016-02-17,"0,041562017"
2016-02-18,"0,160010295"
2016-02-18,"0,738589996"
2016-02-18,"0,171695523"
2016-02-18,"0,647824585"
2016-02-18,"0,661681972"
2016-02-18,"0,241802407"
2016-02-18,"0,252738255"
2016-02-18,"0,757523068"
2016-02-18,"0,186150957"
2016-02-18,"0,716297982"
2016-02-18,"0,06869255"
2016-02-18,"0,525514435"
2016-02-18,"0,595143715"
2016-02-18,"0,59249045"
2016-02-18,"0,14423189"
2016-02-18,"0,073714632"
2016-02-19,"0,049911479"
2016-02-19,"0,703022831"
2016-02-19,"0,203973197"
2016-02-19,"0,710900166"
2016-02-19,"0,555588117"
2016-02-19,"0,230385761"
2016-02-19,"0,817939834"
2016-02-19,"0,586535551"
2016-02-19,"0,13909611"
2016-02-19,"0,771952089"
2016-02-19,"0,075535608"
2016-02-19,"0,533179626"
2016-02-19,"0,139571142"
2016-02-19,"0,215482902"
2016-02-20,"0,340785841"
2016-02-20,"0,611989867"
2016-02-20,"0,539325411"
2016-02-20,"0,22038155"
2016-02-20,"0,091140899"
2016-02-20,"0,444429051"
2016-02-20,"0,279274759"
