Dia,VentasN
2016-02-26,0.820259767
2016-02-26,0.810550891
2016-02-26,0.777832448
2016-02-26,0.773371011
2016-02-27,0.60221322
2016-02-27,0.542151632
2016-02-27,0.600156038
2016-02-27,0.466601248
2016-02-27,0.34104051
2016-02-27,0.480893779
2016-02-27,0.537348991
2016-02-27,0.477773599
2016-02-28,0.187999146
2016-02-28,0.381926218
2016-02-28,0.374245917
2016-02-28,0.432028841
2016-02-28,0.531673363
2016-02-28,0.512157679
2016-02-28,0.452559369
2016-02-28,0.359986052
2016-02-29,0.569811672
2016-02-29,0.557217679
2016-02-29,0.684077881
2016-02-29,0.745501975
2016-02-29,0.811574821
2016-02-29,0.711111148
2016-02-29,0.833190666
2016-02-29,0.736705337
2016-03-01,0.700457254
2016-03-01,0.608650135
2016-03-01,0.766970391
2016-03-01,0.571128781
2016-03-01,0.750081666
2016-03-01,0.901492902
2016-03-01,0.620753963
2016-03-01,0.656995563
2016-03-02,0.722877214
2016-03-02,0.611378834
2016-03-02,0.541263935
2016-03-02,0.835224359
2016-03-02,0.591095661
2016-03-02,0.647075487
2016-03-02,0.672512407
2016-03-02,0.67671225
2016-03-03,0.736453954
2016-03-03,0.680014528
2016-03-03,0.670174195
2016-03-03,0.744922343
2016-03-03,0.760917863
2016-03-03,0.643609523
2016-03-03,0.654869818
2016-03-03,0.492671824
2016-03-04,0.588527781
2016-03-04,0.809391117
2016-03-04,0.617603155
2016-03-04,0.834577585
2016-03-04,0.618300987
2016-03-04,0.706183016
2016-03-04,0.610436254
2016-03-04,0.847489268
2016-03-05,0.624470555
2016-03-05,0.561528337
2016-03-05,0.419062373
2016-03-05,0.546556817
2016-03-05,0.567202606
2016-03-05,0.608374415
2016-03-05,0.521742196
2016-03-05,0.192187478
2016-03-06,0.439885553
2016-03-06,0.389339668
2016-03-06,0.289925214
2016-03-06,0.413911959
2016-03-06,0.460233014
2016-03-06,0.359759232
2016-03-06,0.439018976
2016-03-06,0.34692801
2016-03-07,0.613494923
2016-03-07,0.681628714
2016-03-07,0.668333891
2016-03-07,0.489720412
2016-03-07,0.79905585
2016-03-07,0.714294058
2016-03-07,0.618475758
2016-03-07,0.680509099
2016-03-08,0.648236037
2016-03-08,0.764957274
2016-03-08,0.774715364
2016-03-08,0.571081353
2016-03-08,0.813316043
2016-03-08,0.584276382
2016-03-08,0.733145887
2016-03-08,0.631322614
2016-03-09,0.694292099
2016-03-09,0.581545179
2016-03-09,0.720188002
2016-03-09,0.664865851
2016-03-09,0.54533398
2016-03-09,0.612418482
2016-03-09,0.739227663
2016-03-09,0.789413092
2016-03-10,0.665166539
2016-03-10,0.64471881
2016-03-10,0.710166427
2016-03-10,0.736712169
2016-03-10,0.660344463
2016-03-10,0.62242263
2016-03-10,0.484153705
2016-03-10,0.639241571
2016-03-11,0.696545556
2016-03-11,0.800051852
2016-03-11,0.856070516
2016-03-11,0.744526438
2016-03-11,0.602794204
2016-03-11,0.805439463
2016-03-11,0.76804409
2016-03-11,0.567539753
2016-03-12,0.566487674
2016-03-12,0.570791216
2016-03-12,0.475764713
2016-03-12,0.288564116
2016-03-12,0.55181664
2016-03-12,0.58252404
2016-03-12,0.702303746
2016-03-12,0.511829224
2016-03-13,0.558937995
2016-03-13,0.359914926
2016-03-13,0.185111007
2016-03-13,0.444080934
2016-03-13,0.403065484
2016-03-13,0.458745704
2016-03-13,0.554231279
2016-03-13,0.522101737
2016-03-14,0.815251143
2016-03-14,0.719480817
2016-03-14,0.723715861
2016-03-14,0.546566213
2016-03-14,0.692775845
2016-03-14,0.638182927
2016-03-14,0.659663456
2016-03-14,0.744511435
2016-03-15,0.642210628
2016-03-15,0.667543234
2016-03-15,0.542215139
2016-03-15,0.673916381
2016-03-15,0.667354851
2016-03-15,0.804767326
2016-03-15,0.722720056
2016-03-15,0.690831059
2016-03-16,0.527681207
2016-03-16,0.661094918
2016-03-16,0.792515305
2016-03-16,0.651309134
2016-03-16,0.647678864
2016-03-16,0.542849608
2016-03-16,0.764615145
2016-03-16,0.729290666
2016-03-17,0.603739363
2016-03-17,0.601840902
2016-03-17,0.703291429
2016-03-17,0.751739033
2016-03-17,0.51234224
2016-03-17,0.600346463
2016-03-17,0.665708197
2016-03-17,0.7024847
2016-03-18,0.85217494
2016-03-18,0.630634114
2016-03-18,0.716918932
2016-03-18,0.830350312
2016-03-18,0.783869971
2016-03-18,0.658417315
2016-03-18,0.736026173
2016-03-18,0.831603593
2016-03-19,0.644443684
2016-03-19,0.570676488
2016-03-19,0.653306895
2016-03-19,0.524889991
2016-03-19,0.579070222
2016-03-19,0.316236232
2016-03-19,0.460913077
2016-03-19,0.627333097
2016-03-20,0.36093146
2016-03-20,0.325489143
2016-03-20,0.393911275
2016-03-20,0.423409961
2016-03-20,0.510205523
2016-03-20,0.576762008
2016-03-20,0.384405223
2016-03-20,0.177788268
2016-03-21,0.697466651
2016-03-21,0.649811705
2016-03-21,0.731139116
2016-03-21,0.626538186
2016-03-21,0.731534593
2016-03-21,0.66959378
2016-03-21,0.690992962
2016-03-21,0.749967838
2016-03-22,0.746531737
2016-03-22,0.728614987
2016-03-22,0.721791132
2016-03-22,0.74217143
2016-03-22,0.558220995
2016-03-22,0.780896527
2016-03-22,0.612418787
2016-03-22,0.651904571
2016-03-23,0.683825644
2016-03-23,0.799607405
2016-03-23,0.746187647
2016-03-23,0.782727762
2016-03-23,0.861663357
2016-03-23,0.6822978
2016-03-23,0.871285901
2016-03-23,0.859105533
2016-03-24,0.57712728
2016-03-24,0.512772592
2016-03-24,0.524814203
2016-03-24,0.527912449
2016-03-24,0.358797447
2016-03-24,0.810318432
2016-03-24,0.507830878
2016-03-24,0.478164246
2016-03-25,0.28193958
2016-03-25,0.529285286
2016-03-25,0.414736123
2016-03-25,0.38613345
2016-03-25,0.500047681
2016-03-25,0.315528557
2016-03-25,0.335280783
2016-03-25,0.438949611
2016-03-26,0.472850343
2016-03-26,0.527258689
2016-03-26,0.58975129
2016-03-26,0.246046153
2016-03-26,0.530597652
2016-03-26,0.5872518
2016-03-26,0.375065382
2016-03-26,0.519080905
2016-03-27,0.44104369
2016-03-27,0.46895695
2016-03-27,0.322991406
2016-03-27,0.502855512
2016-03-27,0.465380425
2016-03-27,0.378493905
2016-03-27,0.367864976
2016-03-27,0.366422648
2016-03-28,0.822084109
2016-03-28,0.627039045
2016-03-28,0.738309121
2016-03-28,0.727214578
2016-03-28,0.594690353
2016-03-28,0.556065913
2016-03-28,0.677936772
2016-03-28,0.644000752
2016-03-29,0.614852344
2016-03-29,0.625472534
2016-03-29,0.780800032
2016-03-29,0.749099643
2016-03-29,0.598033891
2016-03-29,0.504027428
2016-03-29,0.679402482
2016-03-29,0.747010493
2016-03-30,0.731428119
2016-03-30,0.63580769
2016-03-30,0.699140637
2016-03-30,0.68471182
2016-03-30,0.662204806
2016-03-30,0.615010345
2016-03-30,0.569641815
2016-03-30,0.58625469
2016-03-31,0.594397928
2016-03-31,0.782623415
2016-03-31,0.741336781
2016-03-31,0.71325123
2016-03-31,0.671246422
2016-03-31,0.991347295
2016-03-31,0.645211323
2016-03-31,0.665212055
2016-04-01,0.664373515
2016-04-01,0.758366952
2016-04-01,0.846423267
2016-04-01,0.719130551
2016-04-01,0.718717529
2016-04-01,0.76978945
2016-04-01,0.784284991
2016-04-01,0.822123428
2016-04-02,0.558818327
2016-04-02,0.641740309
2016-04-02,0.545887631
2016-04-02,0.2524306
2016-04-02,0.483974851
2016-04-02,0.627112524
2016-04-02,0.513531613
2016-04-02,0.476526663
2016-04-03,0.173719099
2016-04-03,0.529841718
2016-04-03,0.444154629
2016-04-03,0.399012797
2016-04-03,0.496225537
2016-04-03,0.475657094
2016-04-03,0.406112549
2016-04-03,0.383810073
2016-04-04,0.868151176
2016-04-04,0.734742027
2016-04-04,0.768277899
2016-04-04,0.758551403
2016-04-04,0.770496119
2016-04-04,0.638667134
2016-04-04,0.579310783
2016-04-04,0.755111179
2016-04-05,0.724947297
2016-04-05,0.61872185
2016-04-05,0.588593034
2016-04-05,0.721104809
2016-04-05,0.627463238
2016-04-05,0.667947373
2016-04-05,0.629916828
2016-04-05,0.704258452
2016-04-06,0.531950746
2016-04-06,0.644535927
2016-04-06,0.757459004
2016-04-06,0.797744033
2016-04-06,0.512999369
2016-04-06,0.647361689
2016-04-06,0.808639726
2016-04-06,0.605103094
2016-04-07,0.697820571
2016-04-07,0.623036741
2016-04-07,0.605211958
2016-04-07,0.781730421
2016-04-07,0.648349596
2016-04-07,0.797304521
2016-04-07,0.747909125
2016-04-07,0.712039286
2016-04-08,0.876374219
2016-04-08,0.786361827
2016-04-08,0.693266271
2016-04-08,0.798560516
2016-04-08,0.828839813
2016-04-08,0.716991138
2016-04-08,0.651941571
2016-04-08,0.630736733
2016-04-09,0.343582638
2016-04-09,0.626740869
2016-04-09,0.538203433
2016-04-09,0.433748429
2016-04-09,0.626180163
2016-04-09,0.560142655
2016-04-09,0.524367646
2016-04-09,0.582666351
2016-04-10,0.468974841
2016-04-10,0.41294593
2016-04-10,0.423164704
2016-04-10,0.407985819
2016-04-10,0.335925029
2016-04-10,0.205625445
2016-04-10,0.509744386
2016-04-10,0.326014393
2016-04-11,0.717141592
2016-04-11,0.785713229
2016-04-11,0.908415866
2016-04-11,0.545303138
2016-04-11,0.627343099
2016-04-11,0.544556343
2016-04-11,0.664566773
2016-04-11,0.745284811
2016-04-12,0.81000683
2016-04-12,0.581060607
2016-04-12,0.626151689
2016-04-12,0.609226166
2016-04-12,0.770088709
2016-04-12,0.538196059
2016-04-12,0.723919614
2016-04-12,0.694508316
2016-04-13,0.688753077
2016-04-13,0.445569451
2016-04-13,0.640463608
2016-04-13,0.588369981
2016-04-13,0.542461866
2016-04-13,0.805167999
2016-04-13,0.67405391
2016-04-13,0.593950408
2016-04-14,0.757765759
2016-04-14,0.751611051
2016-04-14,0.628328532
2016-04-14,0.720495395
2016-04-14,0.508060836
2016-04-14,0.776044701
2016-04-14,0.626272872
2016-04-14,0.694381203
2016-04-15,0.678516048
2016-04-15,0.774727441
2016-04-15,0.658858059
2016-04-15,0.576412409
2016-04-15,0.642426844
2016-04-15,0.796288066
2016-04-15,0.538459941
2016-04-15,0.719937467
2016-04-16,0.588762039
2016-04-16,0.488803957
2016-04-16,0.264941751
2016-04-16,0.456866394
2016-04-16,0.539456562
2016-04-16,0.502045803
2016-04-16,0.545541815
2016-04-16,0.575733488
2016-04-17,0.442329071
2016-04-17,0.416208282
2016-04-17,0.380973062
2016-04-17,0.411558273
2016-04-17,0.186322048
2016-04-17,0.452572237
2016-04-17,0.498749426
2016-04-17,0.4487074
2016-04-18,0.872682055
2016-04-18,0.777187851
2016-04-18,0.493646187
2016-04-18,0.735002287
2016-04-18,0.574600828
2016-04-18,0.765569535
2016-04-18,0.647151971
2016-04-18,0.665884059
2016-04-19,0.668429336
2016-04-19,0.648104997
2016-04-19,0.488521854
2016-04-19,0.626421312
2016-04-19,0.758852406
2016-04-19,0.643688196
2016-04-19,0.577917165
2016-04-21,0.575002969
2016-04-21,0.768660272
2016-04-21,0.631956739
2016-04-21,0.602162355
2016-04-21,0.678768998
2016-04-21,0.61708708
2016-04-21,0.70528405
